OBJECTID,RSPB_Reference,County,Country,Incident_Type,Month,Year,Grid_Square,Details,More_info here,GlobalID
5259,93072,Highland,Scotland,Poisoning,May,2010,NH69,Species involved: Golden Eagle x1. Tested positive for: Aldicarb,No Link,f7029307-0739-4d2c-ad62-55eaed621f61
5260,97654,Derbyshire,England,Trapping,September,2015,SK09,Species involved: Osprey x1,https://raptorpersecutionscotland.wordpress.com/2016/02/03/more-raptors-illegally-killed-in-peak-district-national-park-police-appeal-5-months-later/,bcd69220-09e0-4350-b5ea-3955a3dd6635
5261,93278,Highland,Scotland,Poisoning,May,2010,NH69,Species involved: Golden Eagle x1. Tested positive for: Carbofuran,No Link,1e1d4176-9beb-432e-bd5f-4dbca9cd6a10
5262,100642,Derbyshire,England,Poisoning,April,2019,SK09,Species Involved: Buzzard x1; poison bait (Red-Legged Partridge x1). Tested positive for: Alphachloralose,https://community.rspb.org.uk/ourwork/b/investigations/posts/buzzard-poisoned-in-peak-district-national-park,35184b6c-16a8-4c84-86ec-1cc48a2e8f15
5263,101175,Derbyshire,England,Shooting,May,2020,SK09,Species involved: Short-eared Owl x1,https://www.rspb.org.uk/about-the-rspb/about-us/media-centre/press-releases/new-catalogue-of-bird-of-prey-crimes-in-peak-district-national-park/,1bc2d37d-a83e-48c0-b98d-de2ef61d72bc
5264,93279,Highland,Scotland,Poisoning,May,2010,NH69,Species Involved: Sparrowhawk x1; poison bait (Grouse Bait x1). Tested positive for: Carbofuran,No Link,7cbd24b5-44c4-44ea-8346-b5bcbb5fae87
5265,104166,Derbyshire,England,Shooting,February,2023,SK09,Species involved: Buzzard x1,No Link,418a6821-907d-46b8-992a-212fec2ba432
5266,93281,Highland,Scotland,Poisoning,May,2010,NH69,Species involved: Golden Eagle x1. Tested positive for: Carbofuran,No Link,7100de7d-d632-4fc8-97d7-4279fa15e50e
5267,105175,Derbyshire,England,Shooting,May,2023,SK09,Species involved: Hen Harrier x1,No Link,1549a005-ad53-4293-a531-1a71e9f39e7f
5268,93827,Highland,Scotland,Poisoning,February,2011,NH69,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,d61e4015-1091-4d41-9fab-0373771bf84a
5269,88632,Staffordshire,England,Trapping,August,2007,SK10,Species involved: Peregrine Falcon x1,No Link,c26e9b10-7509-4070-8af8-7a858aa0d43c
5270,105638,Highland,Scotland,Poisoning,April,2024,NH69,Species involved: Red Kite x1. Tested positive for: Carbofuran,https://www.rspb.org.uk/media-centre/red-kite-found-poisoned-in-highlands,0507296b-b122-41fb-a2f3-2436c614bb36
5271,90208,Staffordshire,England,Poisoning,June,2008,SK10,Species involved: Peregrine Falcon x1. Tested positive for: Aldicarb,No Link,bdba35db-35cb-4d48-9b81-c3f3bbd8b064
5272,88666,Highland,Scotland,Shooting,September,2007,NH70,Species involved: Buzzard x1,No Link,300a3118-26b9-4b14-84d7-a0e52227e600
5273,94612,Staffordshire,England,Poisoning,October,2011,SK10,"Species involved: Buzzard x2, Hedgehog x1. Tested positive for: Aldicarb",No Link,952e6354-40fc-4cfa-9f38-0d101e1804f8
5274,105320,Highland,Scotland,Shooting,July,2024,NH70,Species targeted: Goshawk,https://www.strathspey-herald.co.uk/news/appeal-after-goshawk-nest-found-abandoned-on-badenoch-estate-354331/,43f61e5f-b6a3-43d6-836d-93cbc57d2460
5275,98051,Staffordshire,England,Persecution (Other),February,2016,SK10,Species targeted: Birds of Prey,https://lichfieldlive.co.uk/2016/02/05/rspca-appeal-after-pigeon-is-found-with-hooks-through-its-feet-in-lichfield/,e798698d-558a-4c25-8411-e72c7137e4b3
5276,96242,Highland,Scotland,Shooting,December,2013,NH71,Species involved: Buzzard x1,No Link,f3153168-10fb-42f7-9271-341d1cc44612
5277,100895,Staffordshire,England,Persecution (Other),December,2019,SK10,Species involved: Peregrine Falcon x1,No Link,797f86fd-04a9-4d57-86d7-d8f141fff5ea
5278,90090,Highland,Scotland,Poisoning,August,2008,NH72,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,85249c3a-19cb-49dd-a844-435e1692400c
5279,103594,Staffordshire,England,Shooting,July,2021,SK12,Species involved: Goshawk x1,https://www.birdguides.com/news/goshawk-shot-in-staffordshire/,7f11918a-6c1b-444a-9890-6271a93358d5
5280,91080,Highland,Scotland,Poisoning,February,2009,NH72,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Carbofuran,No Link,77103e12-110e-43b7-9982-37c08be21124
5281,101401,Staffordshire,England,Poisoning,May,2020,SK15,Species involved: Peregrine Falcon x1. Tested positive for: Bendiocarb,https://community.rspb.org.uk/ourwork/b/investigations/posts/peak-district-national-park-peregrines-poisoned-staffordshire,ae4655ea-2c6c-40fb-8a37-f5cefdb9b3ee
5282,92136,Highland,Scotland,Poisoning,April,2009,NH72,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,8fffa522-0570-4960-bccc-e83a32b5759c
5283,91341,Derbyshire,England,Poisoning,January,2008,SK17,Species targeted: Birds of Prey. Species involved: Dog x2. Tested positive for: Strychnine,No Link,33067cda-7261-43ea-bad3-657eb1055ed0
5284,93932,Derbyshire,England,Persecution (Other),May,2010,SK18,Species targeted: Birds of Prey,No Link,33b0b07a-88d8-4068-9345-77eef36baf96
5285,95393,Derbyshire,England,Nest Destruction,May,2012,SK18,Species involved: Goshawk x4 nest,No Link,53e54dae-f82d-40ee-bfbc-e8d1952d9205
5286,100303,Derbyshire,England,Shooting,November,2018,SK18,Species involved: Goshawk x1,https://pdrmg.wordpress.com/2019/05/09/goshawk-ladybower/,2fab8912-cfba-48e0-8da9-84e38aeee521
5287,93293,Highland,Scotland,Poisoning,May,2010,NH72,Species involved: Red Kite x1. Tested positive for: Aldicarb,No Link,7e2d421f-8ed6-4e7b-896f-d7a95b407d2b
5288,88540,Derbyshire,England,Trapping,February,2007,SK19,Species targeted: Goshawk,No Link,a2115517-13f5-439d-b2fd-5c2f4104f482
5289,93297,Highland,Scotland,Poisoning,June,2010,NH72,Species involved: Golden Eagle x1. Tested positive for: Carbofuran,No Link,4ce009ce-1923-4c7f-bb32-de30686fbfa1
5290,93542,Derbyshire,England,Trapping,May,2010,SK19,Species targeted: Goshawk,No Link,68c56097-f000-4571-8f81-70cf43521289
5291,93930,Highland,Scotland,Shooting,June,2011,NH72,Species involved: Kestrel x1,No Link,34619662-ffdd-46ec-8e37-c7f49161dcdb
5292,93543,Derbyshire,England,Trapping,April,2010,SK19,Species involved: Sparrowhawk x1,No Link,6df27836-b0a9-462b-a436-8dae998e93e0
5293,94062,Highland,Scotland,Poisoning,May,2011,NH72,"Species involved: Red Kite x1. Tested positive for: Bendiocarb, Carbofuran",No Link,9cc43d9f-6a56-44aa-afe7-a15c3556c1ee
5294,93544,Derbyshire,England,Trapping,May,2010,SK19,"Species targeted: Birds of Prey, Goshawk",No Link,48c439e4-0b10-4543-8119-fc545393a741
5295,100484,Highland,Scotland,Trapping,June,2017,NH72,Species involved: Buzzard x1,https://raptorpersecutionscotland.wordpress.com/2017/07/04/buzzard-caught-in-illegally-set-trap-on-monadhliaths-grouse-moor/,e21bf182-6a4d-4519-86c9-883f43828da8
5296,94056,Derbyshire,England,Trapping,November,2010,SK19,Species targeted: Birds of Prey,No Link,7f9de980-0876-43b4-974a-505a0d19ec32
5297,93295,Highland,Scotland,Poisoning,June,2010,NH73,Species involved: White-tailed Eagle x1. Tested positive for: Carbofuran,No Link,27073663-c03e-4d7e-87c4-c12be4144b22
5298,94798,Derbyshire,England,Shooting,March,2012,SK19,Species involved: Sparrowhawk x1,No Link,3a225ef6-19dd-41f7-bd0a-b0e2a7041d2c
5299,93554,Highland,Scotland,Persecution (Other),April,2010,NH73,Species involved: Red Kite x1,No Link,d037f3a5-fcb1-46aa-b6cc-1981c40a52cf
5300,98443,Derbyshire,England,Shooting,May,2015,SK19,Species involved: Goshawk x1,http://community.rspb.org.uk/ourwork/b/investigations/archive/2016/06/22/new-hope-for-goshawks.aspx,8f86e980-e1ed-4835-b418-e19ca13a8739
5301,93567,Highland,Scotland,Poisoning,May,2010,NH73,Species Involved: Red Kite x1; poison bait (Grouse Bait x1). Tested positive for: Carbofuran,No Link,e6dc9d13-f881-4c30-ab58-c067d348d499
5302,99113,Derbyshire,England,Persecution (Other),February,2016,SK19,Species targeted: Hen Harrier,http://www.bbc.co.uk/news/uk-england-derbyshire-36141199,c4f937ec-268d-4573-8bfd-abbacb945a3b
5303,93572,Highland,Scotland,Trapping,May,2010,NH73,Species involved: Hen Harrier x1,No Link,abf285fb-e7cd-4518-a005-930138fdb625
5304,99725,South Yorkshire,England,Poisoning,March,2018,SK19,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Aldicarb,https://community.rspb.org.uk/ourwork/b/investigations/posts/poisoned-raven-found-in-peak-district-national-park,2df39e90-20a7-4575-baa6-5c1db2724296
5305,93579,Highland,Scotland,Trapping,June,2010,NH73,Species targeted: Birds of Prey,No Link,e7d6305d-ca91-4309-95b3-6972f56355f4
5306,101691,Derbyshire,England,Poisoning,May,2020,SK19,"Species involved: Peregrine Falcon x1. Tested positive for: Bendiocarb, Carbofuran",https://community.rspb.org.uk/ourwork/b/investigations/posts/peregrine-poisoned-in-peak-district-national-park,87b0c5c7-27de-44c9-8534-ffa6de0d9c65
5307,93634,Highland,Scotland,Trapping,June,2010,NH73,Species involved: Red Kite x1,No Link,27a75606-fafb-4502-a905-82212d1c633d
5308,103639,Derbyshire,England,Shooting,March,2022,SK22,"Species involved: Buzzard x1, Magpie x1",https://raptorpersecutionuk.org/2022/05/25/buzzard-shot-injured-in-south-derbyshire-police-appeal-for-information/,5e6666e4-454b-46cf-9bad-aa16551c5fe9
5309,93644,Highland,Scotland,Trapping,June,2010,NH73,Species targeted: Birds of Prey,No Link,a4548696-7840-40e7-8b67-cc44002b8c9c
5310,93518,Derbyshire,England,Poisoning,February,2010,SK24,Species Involved: Buzzard x2; poison bait (Pheasant Bait x1). Tested positive for: Carbofuran,No Link,903b3885-a9b8-4dc0-9942-031abdba567e
5311,99448,Highland,Scotland,Nest Destruction,April,2017,NH73,Species targeted: Goshawk nest,https://www.pressandjournal.co.uk/fp/news/highlands/1374310/masked-gunmen-caught-on-cctv-in-public-forest-underneath-goshawk-nest/,6b4adef2-ceba-4bd4-9f88-4c4da393b6e2
5312,95838,Derbyshire,England,Shooting,April,2012,SK24,Species involved: Buzzard x1,No Link,db48965b-9e3f-4aa1-bd27-5b719f57333c
5313,100405,Highland,Scotland,Trapping,October,2018,NH73,Species involved: Buzzard x1,https://raptorpersecutionscotland.wordpress.com/2018/10/25/buzzard-caught-in-illegally-set-trap-near-moy/,9cc41365-6b7f-45d4-bc77-514bce3e4e87
5314,93316,Derbyshire,England,Poisoning,April,2010,SK25,"Species Involved: Buzzard x4; poison bait (Pheasant Bait x1, Hare Bait x1). Tested positive for: Carbofuran",No Link,0bb8395c-1d36-4b07-98bc-cf63ec0210b4
5315,104858,Highland,Scotland,Poisoning,February,2023,NH77,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,57effc3a-b848-4a68-ad57-a92d60f55274
5316,102914,Derbyshire,England,Shooting,January,2018,SK25,Species involved: Buzzard x1,No Link,fb085809-9204-483f-b0e2-adc06d64cade
5317,93284,Highland,Scotland,Persecution (Other),May,2010,NH78,Species targeted: Birds of Prey. Possession of: Carbofuran,No Link,a6d0ccbb-672f-4e6f-8217-d65962fd7be0
5318,97324,Derbyshire,England,Trapping,April,2014,SK26,Species involved: Goshawk x1,No Link,d5f8deb8-fdb1-4969-9079-247c878ab4b5
5319,99268,Derbyshire,England,Nest Destruction,April,2017,SK26,Species targeted: Osprey nest,No Link,24bd0ee0-b0b0-4acc-a9ea-730df278c24a
5320,93395,Highland,Scotland,Poisoning,March,2010,NH79,Species involved: Buzzard x2. Tested positive for: Carbofuran,No Link,16c0058a-1b47-4fae-b41a-449505b0c72d
5321,103011,Derbyshire,England,Poisoning,January,2021,SK26,"Species targeted: Birds of Prey. Species involved: Dog x1, Non-bird x1; poison bait (Rabbit Bait x1). Tested positive for: Aldicarb",No Link,eb89a18a-eba3-4456-973f-d1e6729639c4
5322,98169,Highland,Scotland,Shooting,August,2015,NH82,Species involved: Red Kite x1,No Link,39724e6d-37be-469d-9b3b-798308ad5a27
5323,104711,Derbyshire,England,Shooting,November,2022,SK26,Species involved: Goshawk x1,No Link,81de3dd3-cc1f-4cec-9fb7-6947e4e87d0f
5324,90722,Highland,Scotland,Trapping,May,2008,NH83,Species targeted: Birds of Prey,No Link,af8bc6b5-8d13-4a6e-83aa-47d3a96114d8
5325,105186,Derbyshire,England,Shooting,November,2022,SK26,Species involved: Goshawk x1,No Link,30c72858-285a-49f7-9ab6-7d1663432b65
5326,102179,Highland,Scotland,Poisoning,October,2020,NH83,Species involved: Red Kite x1. Tested positive for: Carbofuran,https://www.scotland.police.uk/what-s-happening/news/2020/december/appeal-for-information-poisoned-bird-of-prey-ruthven-moy/,e5ef40d9-34bc-4367-896b-a71b855f1829
5327,97663,South Yorkshire,England,Shooting,May,2015,SK28,Species involved: Buzzard x1,No Link,88c168fe-a4e5-4eeb-8c87-e854c089f7d1
5328,102539,Highland,Scotland,Shooting,September,2021,NH83,Species involved: Sparrowhawk x1,No Link,2052ca69-8877-4872-b2fb-6bbaf1052cef
5329,92969,South Yorkshire,England,Poisoning,September,2009,SK29,Species targeted: Birds of Prey. Species involved: Dog x3. Tested positive for: Strychnine,No Link,3027ad26-f25d-4609-b4cd-f3f86fb7f512
5330,88371,Highland,Scotland,Poisoning,April,2007,NH84,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,844d9699-45e1-417e-b08f-9410e84f0d54
5331,94020,South Yorkshire,England,Shooting,March,2011,SK29,Species involved: Buzzard x1,No Link,295f3456-963f-4d82-8cca-39d1b89e09e9
5332,93263,Highland,Scotland,Poisoning,May,2010,NH84,Species involved: Red Kite x1. Tested positive for: Aldicarb,No Link,27fc387c-b9df-4bf8-94d7-48f5b245fd04
5333,99929,South Yorkshire,England,Shooting,May,2018,SK29,Species involved: Goshawk x1,No Link,38d45fa3-2561-40d9-96d8-4840c8c7a16c
5334,93606,Highland,Scotland,Persecution (Other),May,2010,NH84,"Species targeted: Birds of Prey. Possession of: Carbofuran, Carbosulfan",No Link,81d0de70-5fe9-4904-8c06-00c42edb7a4c
5335,103150,South Yorkshire,England,Persecution (Other),February,2022,SK29,Species involved: Hen Harrier x1,No Link,1df53a61-22ee-45ac-ab9e-f7ac7a82718f
5336,93607,Highland,Scotland,Poisoning,May,2010,NH84,"Species targeted: Birds of Prey. Species involved: poison bait (Meat). Tested positive for: Carbofuran, Carbosulfan",No Link,068ce53c-123e-406f-93ed-db65d930088c
5337,104059,South Yorkshire,England,Shooting,June,2022,SK29,Species involved: Short-eared Owl x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/short-eared-owl-shot-on-moor-an-eyewitness-account,01a154dd-dfc8-424d-8360-3381faec7390
5338,96946,Highland,Scotland,Poisoning,September,2014,NH84,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,5af725fc-4a6f-4157-9c89-637fe8e5cd2e
5339,102009,Derbyshire,England,Shooting,May,2021,SK32,Species involved: Buzzard x1,No Link,f6f65246-7666-4535-8e95-3d87950540d2
5340,97781,Highland,Scotland,Trapping,April,2015,NH84,Species targeted: Birds of Prey,No Link,ccd20215-cc3e-46ca-b28a-987767a2a861
5341,97621,Derbyshire,England,Shooting,January,2015,SK34,Species involved: Peregrine Falcon x1,https://www.bbc.co.uk/news/uk-england-derbyshire-31707635,4094beef-b134-4c0b-923c-2bd799abafb2
5342,93687,Highland,Scotland,Poisoning,October,2010,NH92,Species Involved: Buzzard x2; poison bait (Rabbit Bait x1). Tested positive for: Carbofuran,No Link,26fd8e9d-f1d9-4d16-b76d-134b8229f6e1
5343,101915,Derbyshire,England,Trapping,September,2020,SK34,Species targeted: Birds of Prey,No Link,74a75e2d-39c3-4354-a22b-79cd99fb47e9
5344,101609,Highland,Scotland,Trapping,July,2020,NH92,Species involved: Merlin x1,No Link,0540d8f5-2f3c-478c-8c7c-594913b2ba29
5345,101934,Derbyshire,England,Shooting,March,2020,SK34,Species involved: Peregrine Falcon x1,https://raptorpersecutionscotland.wordpress.com/2020/03/06/peregrine-shot-killed-in-belper-derbyshire-again/,bf5bd13f-612f-4399-8d42-9818cb5014bd
5346,93015,Leicestershire,England,Shooting,January,2010,SK40,Species involved: Buzzard x1,No Link,8e905702-32b6-4922-bd3c-faee5f3cb7e3
5347,101611,Highland,Scotland,Shooting,August,2020,NH92,Species involved: Buzzard x1,No Link,44589c16-3104-4e49-825e-4df3f291765e
5348,89386,Derbyshire,England,Poisoning,April,2008,SK43,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,8a224c94-d55b-476e-a6af-07215a5b73e0
5349,101726,Highland,Scotland,Shooting,August,2020,NH92,Species involved: Buzzard x1,No Link,78782def-74bc-42de-95da-eec724315987
5350,93026,Derbyshire,England,Poisoning,October,2009,SK43,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,03284a82-2cce-4dd0-99d4-52af3a44b9f2
5351,102264,Highland,Scotland,Trapping,Withheld,2021,NH92,Species targeted: Birds of Prey,No Link,10d3538f-cdb5-446a-8905-5923ae923077
5352,97031,Derbyshire,England,Shooting,March,2014,SK44,Species involved: Sparrowhawk x1,No Link,1f984def-6ca5-422c-9647-4941280ef8cd
5353,104390,Highland,Scotland,Shooting,March,2023,NH93,Species involved: Red Kite x1,https://www.bbc.co.uk/news/uk-scotland-highlands-islands-65106936,265795fa-4239-4d18-9d9e-750604efd6d8
5354,99066,Derbyshire,England,Poisoning,February,2016,SK45,Species involved: Buzzard x1. Tested positive for: Aldicarb,No Link,c171a330-cb53-42cf-b88c-a3e3dd3a841d
5355,89530,Highland,Scotland,Shooting,December,2007,NH94,Species involved: Buzzard x1,No Link,fa2d1cbb-4864-48f7-9e3d-b94066474cf4
5356,97811,Highland,Scotland,Poisoning,October,2015,NH94,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,77e3342d-41ed-4b04-bd5e-67f107af9bcd
5357,97620,Derbyshire,England,Poisoning,March,2015,SK46,Species involved: Buzzard x2. Tested positive for: Alphachloralose,No Link,89caa90d-19b4-4dee-80b1-83d5110fa6a2
5358,101084,Highland,Scotland,Shooting,March,2020,NH94,Species involved: Buzzard x1,https://www.inverness-courier.co.uk/news/dead-buzzard-found-near-nairn-after-being-shot-195002/,f25661ec-a7cf-4802-b61d-cb626a7b57ab
5359,98768,Derbyshire,England,Poisoning,March,2016,SK46,"Species Involved: Buzzard x3; poison bait (Pheasant Bait x1). Tested positive for: Alphachloralose, Metaldehyde",No Link,80b68b2e-6552-43ac-a2f8-5dc05c52d32e
5360,88321,Highland,Scotland,Trapping,May,2007,NJ02,Species targeted: Birds of Prey,No Link,fe64cafc-46a1-413c-94b3-c9d08ab2972f
5361,98769,Derbyshire,England,Poisoning,February,2016,SK46,Species Involved: Buzzard x1; poison bait (Pheasant Bait x1). Tested positive for: Alphachloralose,No Link,7a73a64b-ec69-4f61-9537-fc6f724de10b
5362,88399,Highland,Scotland,Poisoning,June,2007,NJ02,"Species Involved: Buzzard x1; poison bait (Hare Bait x2, Rabbit Bait x3). Tested positive for: Carbofuran",No Link,ca74db4f-2661-41df-8437-04a6e23b3707
5363,101357,Derbyshire,England,Poisoning,March,2020,SK46,"Species involved: Buzzard x1, Kestrel x1. Tested positive for: Aldicarb",https://raptorpersecutionscotland.wordpress.com/2020/08/03/buzzard-kestrel-confirmed-illegally-poisoned-in-derbyshire/,6fd197dd-3c5e-4487-8ed1-02b7a8db06dc
5364,88499,Highland,Scotland,Poisoning,June,2007,NJ02,Species Involved: Buzzard x1; poison bait (Rabbit Bait x1). Tested positive for: Carbofuran,No Link,f8fb21fd-0374-44b7-92ab-7930f350b545
5365,103072,Derbyshire,England,Poisoning,March,2021,SK46,Species involved: Buzzard x2. Tested positive for: Alphachloralose,No Link,3171bd5f-5e74-4e5e-8567-1b896300679c
5366,88772,Highland,Scotland,Shooting,September,2007,NJ02,Species involved: Buzzard x1,No Link,5b6d057f-f925-49a0-aab6-ecb71b5cf697
5367,104952,Derbyshire,England,Persecution (Other),March,2024,SK46,Species targeted: Birds of Prey. Possession of: Alphachloralose,https://raptorpersecutionuk.org/2025/11/17/new-independent-report-reveals-locations-of-poisoned-raptors-in-northern-england-2015-2023-information-that-has-been-suppressed-by-government/,736991b1-e961-4571-b01f-58040cb38e20
